"
Сокращенное название:
АО ""БАЙКАЛЭНЕРГО"" ОП ""ЦТС""
","
Телефон: 
 (3952) 794988, 795004 (3952) 794952 (3952) 794245
","
E-Mail: 
 Nikolskii_av@nitec.irkutskenergo.ru baykalenergo@nitec.irkutskenergo.ru
","
Телефон: 
797-245
","
E-Mail: 

"
"
Сокращенное название:
АО ""СтальМост""
","
Телефон: 
 (3452) 566006
","
E-Mail: 
 info@smost.ru
","
Телефон: 
89222663437
","
E-Mail: 
Nepochataya@tmnkonst.ru
"
"
Сокращенное название:
АО ""СТНГ""
","
Телефон: 
 (495)741-48-17
","
E-Mail: 
 info@stng.ru
","
Телефон: 
4957414817
","
E-Mail: 

"
"
Сокращенное название:
АО ""СТРОЙПУТЬИНВЕСТ""
","
Телефон: 
 (910) 9670808, (495) 9091710
","
E-Mail: 
 spi-lab@mail.ru
","
Телефон: 
89109670808
","
E-Mail: 
spi-lab@mail.ru
"
"
Сокращенное название:
АО ""Строммашина-Щит""
","
Телефон: 
 (846) 3741740 доб.101
","
E-Mail: 

","
Телефон: 
(846) 3741740, доб. 219
","
E-Mail: 

"
"
Сокращенное название:
АО ""СУ-7 СМТ""
","
Телефон: 
 (83147) 73246 (831447)7-32-46
","
E-Mail: 
 referent@su7smt.ru
","
Телефон: 
(83147) 98209
","
E-Mail: 
su_7lkksi@mail.ru
"
"
Сокращенное название:
АО ""Судостроительный завод имени Б.Е. Бутомы""
","
Телефон: 
 (365) 6133060
","
E-Mail: 

","
Телефон: 
(365) 6133060
","
E-Mail: 

"
"
Сокращенное название:
АО ""Сумский завод ""Насосэнергомаш""
","
Телефон: 
 (380) 542700044
","
E-Mail: 

","
Телефон: 
(380) 542700044
","
E-Mail: 

"
"
Сокращенное название:
АО ""СУЭК-Кузбасс""
","
Телефон: 
 (38456) 93311
","
E-Mail: 

","
Телефон: 
(38456) 94206
","
E-Mail: 

"
"
Сокращенное название:
АО ""СУЭК-Кузбасс"" Спецналадка
","
Телефон: 
 (38456) 27767
","
E-Mail: 

","
Телефон: 
(38456) 27767
","
E-Mail: 

"
"
Сокращенное название:
АО ""СФ ""ТНПС""
","
Телефон: 
 (8553) 437329
","
E-Mail: 
 sftnps@bk.ru
","
Телефон: 
(8553)43-73-26
","
E-Mail: 

"
"
Сокращенное название:
АО ""СХК""
","
Телефон: 
 (3823) 548519 (3822) тел. 77-96-12, факс 72-44-46 (3822) тел. 77-96-12, факс 72-44-46
","
E-Mail: 
 ogmsxk@atomsib.ru
","
Телефон: 
(83823) 52-46-05
","
E-Mail: 

"
"
Сокращенное название:
АО ""СШМНУ""
","
Телефон: 
 (3843) 372530, 373540 8(3843) 371985 (3843) 37-25-30, 37-35-40, факс 37-19-85
","
E-Mail: 
 shmnu1114@shmnu.com oao@shmnu.com shmnu@mail.ru oao@shmnu.com www.shmnu.com
","
Телефон: 
(3843) 372530
","
E-Mail: 

"
"
Сокращенное название:
АО ""СШЭМК""
","
Телефон: 
 (3842) 642871 (3842) 645112
","
E-Mail: 
 vtv@kuzcoal.ru
","
Телефон: 
(3842) 64-17-80
","
E-Mail: 

"
"
Сокращенное название:
АО ""СЭМ""
","
Телефон: 
 (8443) 342355, 413460
","
E-Mail: 
 nfo@sem-energo.com; info2@sem-energo.com specenergomontaj@mail.ru info@sem-energo.com
","
Телефон: 
(8443)  41-34-60
","
E-Mail: 

"
"
Сокращенное название:
АО ""ТАИФ-НК""
","
Телефон: 
 (8555) 381616, 381618 (8555) 381580 8 (8555) 38-16-16
","
E-Mail: 
 referent@taifnk.ru
","
Телефон: 
38-12-20
","
E-Mail: 

"
"
Сокращенное название:
АО ""Тамбовмаш""
","
Телефон: 
 (4752) 579502 (4752) 531369 (4752) 537730, 552317 (4752) 579545 (4752) 452314 (0752) 53-13-69
","
E-Mail: 
 tambovmash@pub.tmb.ru mail@tambovmash.ru
","
Телефон: 
(4752) 57-95-45
","
E-Mail: 

"
"
Сокращенное название:
АО ""ТАНЕКО""
","
Телефон: 
 (8555) 490100, 490202
","
E-Mail: 
 referent@taneko.ru
","
Телефон: 
(8555) 242216
","
E-Mail: 

"
"
Сокращенное название:
АО ""ТВСЗ""
","
Телефон: 
 (81367) 31680
","
E-Mail: 
 info@tvsz.ru
","
Телефон: 
+7 931-383-66-94
","
E-Mail: 
dnenashev@tvsz.ru
"
"
Сокращенное название:
АО ""ТЕВИС""
","
Телефон: 
 (8482) 675700 (8482) 67-57-20 8482 390516 8(848)2675720
","
E-Mail: 
 tcharikov@yandex.ru postmaster@tevis.ru, info@teves.ru, E.Djadina@teves.ru o.tanina@tevis.ru
","
Телефон: 
675-550
","
E-Mail: 

"
"
Сокращенное название:
АО ""Теплосеть Санкт-Петербурга""
","
Телефон: 
 (812) 9014950 (812) 9014945, 9014947 (812) 6884950 (812) 688-49-45 88126884945
","
E-Mail: 
 hachaturov.eg@teplosetspb.ru bitutskaja.ee@teplosetspb teploset@teplosetspb.ru
","
Телефон: 
812 3698477
","
E-Mail: 

"
"
Сокращенное название:
АО ""Теплосеть""
","
Телефон: 
 (8652) 555043
","
E-Mail: 

","
Телефон: 
(8652) 55-50-43
","
E-Mail: 

"
"
Сокращенное название:
АО ""Теплоэнерго""
","
Телефон: 
 (831) 2999340
","
E-Mail: 
 office@teploenergo-nn.ru
","
Телефон: 
(831) 2779132
","
E-Mail: 

"
"
Сокращенное название:
АО ""Теплоэнергомонтаж""
","
Телефон: 
 (495) 2237138
","
E-Mail: 
 gregor_fesenko@inbox.ru
","
Телефон: 
(495) 2237138
","
E-Mail: 
gregor_fesenko@inbox.ru
"
"
Сокращенное название:
АО ""Техатомсервис""
","
Телефон: 
 (3832) 748178
","
E-Mail: 
 techatom@rambler.ru
","
Телефон: 
(3832) 748178, 748175
","
E-Mail: 

"
"
Сокращенное название:
АО ""Техдиагностика""
","
Телефон: 
 (3532) 638407 8 (3532) 63-84-07
","
E-Mail: 
 contact@tdiag.ru
","
Телефон: 
(3532) 638407
","
E-Mail: 
contact@tdiag.ru
"
"
Сокращенное название:
АО ""ТИК""
","
Телефон: 
 (4967) 750977
","
E-Mail: 
 info@t-ik.ru
","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
АО ""ТихвинХимМаш""
","
Телефон: 
 (81367) 31550 89110009225
","
E-Mail: 
 info@tcmash.ru alla66@3inbox.ru
","
Телефон: 
(81367) 3-15-80
","
E-Mail: 
nkelbina@tcmash.ru
"
"
Сокращенное название:
АО ""ТМК НГС-Нижневартовск""
","
Телефон: 
 (3466) 654340 83466654340
","
E-Mail: 
 kanz@uprt-nv.com
","
Телефон: 
8-982-190-34-81
","
E-Mail: 

"
"
Сокращенное название:
АО ""ТНН""
","
Телефон: 
 (3512) 168038
","
E-Mail: 
 PanteleevaOA@tmn.transneft.ru
","
Телефон: 
(3512) 168038
","
E-Mail: 
 amburtsev.dmitriy@konar.ru
"
"
Сокращенное название:
АО ""Томская генерация""
","
Телефон: 
 (3822) 556969
","
E-Mail: 
 see@energo.tom.ru
","
Телефон: 
(3822) 951205
","
E-Mail: 

"
"
Сокращенное название:
АО ""Томскнефть"" ВНК
","
Телефон: 
 (38259) 69503 (38259) 63389
","
E-Mail: 
 JSCTN@tn.rosneft.ru
","
Телефон: 
(38259) 6-30-56
","
E-Mail: 

"
"
Сокращенное название:
АО ""ТомскРТС""
","
Телефон: 
 (3822) 469500
","
E-Mail: 

","
Телефон: 
(3822) 28-59-06
","
E-Mail: 
tyukalov_av@tomskrts.ru
"
"
Сокращенное название:
АО ""Транснефть - Верхняя Волга""
","
Телефон: 
 (831) 4382200
","
E-Mail: 
 referent@nnov.transn
","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
АО ""Транснефть - Диаскан""
","
Телефон: 
 (496) 6324036 (496) 6361633, 6324992 9508292, 9508299 89661670072 (846) 2010078 (496)-635-09-14
","
E-Mail: 
 postman@ctd.transneft.ru, KhrapkoSI@ctd.transneft.ru tyurinaa@ctd.transneft.ru GeytVK@ctd.transneft.ru
","
Телефон: 
(496) 6350914, 6350911, 6350921
","
E-Mail: 
turinaa@ctd.transneft.ru
"
"
Сокращенное название:
АО ""Транснефть - Подводсервис""
","
Телефон: 
 (831) 4377763, 4377779
","
E-Mail: 
 vp@vp.transneft.ru
","
Телефон: 
(831) 437-77-63
","
E-Mail: 
YudinAE@vp.transneft.ru
"
"
Сокращенное название:
АО ""Трест Гидромонтаж""
","
Телефон: 
 (495) 788-96-77
","
E-Mail: 
 info@aothm.ru
","
Телефон: 
914-558-94-11
","
E-Mail: 

"
"
Сокращенное название:
АО ""ТРЕСТ КХМ""
","
Телефон: 
 (495)  9515490, 9517225 (495) 9532268, 9535975 (495) 9530607 (342) 2157999 (495) 9514558
","
E-Mail: 
 kxm@kxm.ru shevelev_al@mail.ru lab@kxm.ru
","
Телефон: 
674-73-01(доб.1422),495-951-56-54,915-246-61-29
","
E-Mail: 
lab_kxm@mail.ru
"
"
Сокращенное название:
АО ""ТС БОГР""
","
Телефон: 
 (34997) 24390, 24276, 24110 (3457) 22790 (34597) 24390, 24670 (347) 2465463
","
E-Mail: 
 bogr@jang.ru, bogrlab@mail.ru pil89@mail.ru bogr@yang.ru borg@yang.ru tekf@mail.ru borg@yang.ru bogr@yang.ru bogrpb@rambler.ru bogrpb@rambler.ru ufabogr@mail.ru
","
Телефон: 
9373040942
","
E-Mail: 

"
"
Сокращенное название:
АО ""ТСЗ ""Титран-Экспресс""
","
Телефон: 
 (81367) 31550
","
E-Mail: 
 titran@tihvin.titran.ru
","
Телефон: 
(81367) 4336
","
E-Mail: 

"
"
Сокращенное название:
АО ""Тулагоргаз""
","
Телефон: 
 (4872) 364302 (4872) 253655, 253614 (4872) 25-36-14
","
E-Mail: 
 secretar@tulagorgaz.ru
","
Телефон: 
(4872)25-36-60
","
E-Mail: 
T040006@tulagorgaz.ru
"
"
Сокращенное название:
АО ""Тулажелдормаш""
","
Телефон: 
 (4872) 365440 (4872) 200641, 200652 (4872) 566534
","
E-Mail: 
 info@tulagdm.ru
","
Телефон: 
8(4872)55-00-25, 8-950 915 78 19
","
E-Mail: 
celo2la@yandex.ru
"
"
Сокращенное название:
АО ""Тулэнергоремонт""
","
Телефон: 
 (4872) 700199
","
E-Mail: 
 Nv.miroshnicenko@rmc-holding.com
","
Телефон: 
(4872) 700199
","
E-Mail: 

"
"
Сокращенное название:
АО ""Турботект Санкт-Петербург""
","
Телефон: 
 (812) 3802077
","
E-Mail: 

","
Телефон: 
(812) 380-20-67
","
E-Mail: 

"
"
Сокращенное название:
АО ""Тьюбоскоп Ветко Москоу""
","
Телефон: 
 (495) 9358631
","
E-Mail: 

","
Телефон: 
(495) 9358631
","
E-Mail: 

"
"
Сокращенное название:
АО ""ТЭК Мосэнерго""
","
Телефон: 
 (495) 2877818 (495) 9572102 +7 (495) 287-78-18
","
E-Mail: 
 Tek@tek-mosenergo.ru
","
Телефон: 
(495) 287-78-17
","
E-Mail: 
Tek@tek-mosenergo.ru
"
"
Сокращенное название:
АО ""ТЯЖМАШ""
","
Телефон: 
 (8464) 372281 (8464)374322
","
E-Mail: 

","
Телефон: 
(8464) 378254
","
E-Mail: 

"
"
Сокращенное название:
АО ""УК ""БМЗ""
","
Телефон: 
 (4832) 548573 (4832) 548208 (4832) 360208
","
E-Mail: 
 mihalkov@ukbmz.ru odo@ukbmz.ru PyzinSV@ukbmz.ru
","
Телефон: 
4832 718421
","
E-Mail: 

"
"
Сокращенное название:
АО ""УК ""Кузбассразрезуголь""
","
Телефон: 
 (3842) 440300 8(3842)440021 3842440127
","
E-Mail: 
 krasavina@kru.ru
","
Телефон: 
(38452) 99656
","
E-Mail: 

"
"
Сокращенное название:
АО ""УКЗ""
","
Телефон: 
 (343) 3121118 Personal@uzk.ru, Aristov@ukz.ru
","
E-Mail: 
 marketing@ukz.ru
","
Телефон: 
(343) 3121118
","
E-Mail: 
Rybina@ukz.ru
"
"
Сокращенное название:
АО ""УМ-1""
","
Телефон: 
 (812) 5988898, 3207580 (812) 5599818, 5988912
","
E-Mail: 
 Um1@inbox.ru
","
Телефон: 
812) 598-93-47
","
E-Mail: 

"
"
Сокращенное название:
АО ""УММ 2""
","
Телефон: 
 (343) 3764082 (343) 3764082
","
E-Mail: 
 oao@umm2.ru office@umm2.ru
","
Телефон: 
(343) 376-40-82
","
E-Mail: 
office@umm2.ru
"
"
Сокращенное название:
АО ""УММ""
","
Телефон: 
 (3412) 461262, 461422
","
E-Mail: 
 Uralmm@udm.net
","
Телефон: 
(3412) 461422
","
E-Mail: 
UralMM@udm.net
"
"
Сокращенное название:
АО ""УПП ""ЕСЭ""
","
Телефон: 
 (343) 2538793 (94)
","
E-Mail: 
 info@eurosibenergo.org
","
Телефон: 
(343) 253-87-93
","
E-Mail: 

"
"
Сокращенное название:
АО ""УПТС""
","
Телефон: 
 32-23-75
","
E-Mail: 

","
Телефон: 
(4234) 32-23-75
","
E-Mail: 

"
"
Сокращенное название:
АО ""Уралкриомаш""
","
Телефон: 
 (3425) 235686 (3435) 335336 (3435) 401287 (3435) 335-686, ф.335-561,40-12-87 cryont@cryont.ru
","
E-Mail: 
 cryonl@cryont.unets.ru cryont@cryont.ru
","
Телефон: 
3435 335686
","
E-Mail: 
cryont@cryont.ru
"
"
Сокращенное название:
АО ""Урало-Сибирская Промышленная Компания""
","
Телефон: 
 379-29-98(99) uspk@uspk.net 342 3792999
","
E-Mail: 

","
Телефон: 
(34255) 43820
","
E-Mail: 

"
"
Сокращенное название:
АО ""Уралоргсинтез""
","
Телефон: 
 (34241) 71762 (34241)71634,  (34241)71761, (34241)71538 (34241) 71-761 (34241)7-15-38, 7-11-82 (34241) 7-16-54 34241) 7-17-61 ф.6-39-60 (34241) 71400/71575
","
E-Mail: 
 UOS@pemonline otn@uos.ru UOS@permonline.ru UOS@UOS.ru UOS@pemonline ? spl@uos.ru
","
Телефон: 
71762
","
E-Mail: 

"
"
Сокращенное название:
АО ""Уралтехнострой-Туймазыхиммаш""
","
Телефон: 
 (34782) 71637 (34712) 5-18-64
","
E-Mail: 
 info@himmash.ru
","
Телефон: 
(34782) 71637 (1-62)
","
E-Mail: 
ongk-tzhm@mail.ru
"
"
Сокращенное название:
АО ""Уралхиммаш""
","
Телефон: 
 (3432) 3100700, 3100888, 2272050, 3100712 (3432) 2272050, 2217400, 3100800, 3100690 310-08-00, 310-06-90, ф.258-50-92
","
E-Mail: 
 general@uxm.ural.ru Sergey.Tsarapkin@omzglobal.com general@ekb.ru
","
Телефон: 
(343)3100777
","
E-Mail: 
a.s.savelkov@ekb.ru
"
"
Сокращенное название:
АО ""Уралэлектромедь""
","
Телефон: 
 (3432) 659071 (34368) 46121 (343) 3794071 (34368) 46122 (34368) 46033 (34357) 54730, ф.33287 (3432) 659071 (34368) 47290, 98303 (34368) 46121 i.ogluzdina@elem.ru
","
E-Mail: 
 aouralem@elem.ru
","
Телефон: 
(34368)98375
","
E-Mail: 
i.korkin@elem.ru
"
"
Сокращенное название:
АО ""УРАЛЭНЕРГОРЕМОНТ""
","
Телефон: 
 (3432) 558146, 508146 (343) 3505581 (343) 3509416 (3412) 488935 (343) 3881448, 3881459
","
E-Mail: 
 uer@mail.utnet.ru uer@uer.ru
","
Телефон: 
(343) 370-13-38
","
E-Mail: 
elm@uer.ru
"
"
Сокращенное название:
АО ""Усть-Каменогорский арматурный завод""
","
Телефон: 
 (7232) 230972, 230585
","
E-Mail: 
 info@ukaz.kz
","
Телефон: 
(7232) 550816 доб. 136
","
E-Mail: 
esavinkova@ukaz. kz
"
"
Сокращенное название:
АО ""Усть-Каменогорский завод промышленной арматуры""
","
Телефон: 
 8 (7232) 705745
","
E-Mail: 
 info@uzpa.kz
","
Телефон: 
8 (7232) 705745
","
E-Mail: 

"
"
Сокращенное название:
АО ""УСТЭК-Челябинск""
","
Телефон: 
 (351) 246-56-96
","
E-Mail: 

","
Телефон: 
(351) 246-73-26
","
E-Mail: 

"
"
Сокращенное название:
АО ""УТЗ""
","
Телефон: 
 (343) 2294109, 3394211, 3347965, 3001348 (343) 3264008, 3394576, 3394109 (343) 326-40-08,ф.333-56-75 tnsergeeva@utz.ru
","
E-Mail: 
 mail.@utz.ru mail@utz.ru
","
Телефон: 
(343)3264717
","
E-Mail: 
nvmokhovat@utz.ru
"
"
Сокращенное название:
АО ""Уфа-АвиаГаз""
","
Телефон: 
 (347) 2391936, 2394813 (347) 2392287 (347) 2299098
","
E-Mail: 
 uag@ufacom.ru orks@ufa-aviagaz.ru mail@ufa-aviagaz.ru
","
Телефон: 
(347) 239-22-87
","
E-Mail: 
mail@ufa-aviagaz.ru
"
"
Сокращенное название:
АО ""Учалинский ГОК""
","
Телефон: 
 (34791) 62003 (34791) 95533, 95225, 95668 34791 95225
","
E-Mail: 
 ugok@ugok.ru
","
Телефон: 
(34791) 9-56-76
","
E-Mail: 

"
"
Сокращенное название:
АО ""УЭСК""
","
Телефон: 
 (343) 3891944
","
E-Mail: 
 info@24uess.ru
","
Телефон: 
343 3891944
","
E-Mail: 

"
"
Сокращенное название:
Филилал ОАО ""Газпром газораспределение Ростов-на Дону"" - ""Подземметаллзащита""
","
Телефон: 
 (8632) 774400
","
E-Mail: 
 pmz@rostovoblgaz.ru
","
Телефон: 
(863) 277-44-00
","
E-Mail: 
pmz@rostovoblgaz.ru
"
"
Сокращенное название:
АО ""ФНПЦ ""Титан-Баррикады""
","
Телефон: 
 (8442) 271910 (8442) 74-93-26
","
E-Mail: 
 cdb@cdbtitan.ru
","
Телефон: 
(8442) 74-91-59
","
E-Mail: 

"
"
Сокращенное название:
АО ""ФЦНИВТ ""СНПО ""Элерон""
","
Телефон: 
 (495) 3939072 (499) 7250277 8(499)7250218, 7250253 8 (495) 393-90-72
","
E-Mail: 
 info@eleron.ru eleronok@mail.ru AOYusifova@eleron.ru
","
Телефон: 
(35130) 71511
","
E-Mail: 
pktt-anton@mail.ru
"
"
Сокращенное название:
АО ""ХЭТК""
","
Телефон: 
 (4212) 705175 (4212) 705188
","
E-Mail: 
 khetc@khetc.ru antipov-dm@khetc.ru pasko-tn@khetc.ru
","
Телефон: 
(4212) 536502
","
E-Mail: 
cmbto@mail.ru
"
"
Сокращенное название:
АО ""Центр строительного контроля и экспертиз Ленинградской области""
","
Телефон: 
 (812) 2444501
","
E-Mail: 

","
Телефон: 
(812) 2444501
","
E-Mail: 

"
"
Сокращенное название:
АО ""ЦНИИ ""Буревестник""
","
Телефон: 
 (831) 2411242
","
E-Mail: 

","
Телефон: 
(831) 242-16-82
","
E-Mail: 

"
"
Сокращенное название:
АО ""ЦНИИСМ""
","
Телефон: 
 (495) 9930011 (496) 5431315
","
E-Mail: 
 tsniism@tsniism.ru
","
Телефон: 
(49654) 3-82-94
","
E-Mail: 

"
"
Сокращенное название:
АО ""ЦНИИТС""
","
Телефон: 
 (499) 1805230
","
E-Mail: 

","
Телефон: 
(915) 1299805
","
E-Mail: 

"
